State,Species,Band,Pair,Comp,Tag,Lat,Long,Elev,Slope,Aspect,DBH,Bark,BAF,ABLA_L,ABLA_R,ABLA_G,PSME_L,PSME_R,PSME_G,PIEN_L,PIEN_R,PIEN_G,Pinus_sp_L,Pinus_sp_R,Pinus_sp_G,PIMO_L,PIMO_R,PIMO_G,LAOC_L,LAOC_R,LAOC_G,TSHE_L,TSHE_R,TSHE_G,THPL_L,THPL_R,THPL_G,ABGR?_L,ABGR?_R,ABGR?_G,PIAL_L,PIAL_R,PIAL_G,PICO_L,PICO_R,PICO_G,Pop_sp_L,Pop_sp_R,Pop_sp_G,BA_tot,BA_sameL,BA_sameLR,BA_sameRG,BA_same_all,BA_otherL,BA_otherLR,BA_otherRG,BA_other_all,BA_totL,BA_totR,BA_totG,ABLA_5,ABLA_5d,PSME_5,PSME_5d,PIEN_5,PIEN_5d,Pinus_sp_5,Pinus_sp_5d,LAOC_5nw,LAOC_5dnw,PIMO_5,PIMO_5d,TSHE_5,TSHE_5d,THPL_5,THPL_5d,ABRG?_5,ABRG?_5d,PICO_5,PICO_5D,PIAL_5,PIAL_5d,in5_tot,in5_L,in5_same,in5_sameL,in5_other,in5_otherL,p_bot(of canopy),p_top(of canopy),p_base(ref),dist,Height,N_Cr,p_taller,pic_N,pic_S,ABLA_r1,ABLA_r2,ABLA_r3,ABLA_r4,ABLA_rt,ABLA_rdead,PSME_r1,PSME_r2,PSME_r3,PSME_r4,PSME_rt,PSME_rdead,PIEN_r1,PIEN_r2,PIEN_r3,PIEN_r4,PIEN_rdead,PIMO_r1,PIMO_r2,PIMO_r3,PIMO_r4,PIMO_rdead,LAOC_r1,LAOC_r2,LAOC_r3,LAOC_r4,LAOC_rdead,TSHE_r1,TSHE_r2,TSHE_r3,TSHE_r4,TSHE_r5,TSHE_rdead,THPL_r1,THPL_r2,THPL_r3,THPL_r4,THPL_r5,THPL_rdead,ABGR?_r1,ABGR?_r2,ABGR?_r3,ABGR?_r4,ABGR?_rdead,PIAL_r1,PIAL_r2,PIAL_r3,PIAL_r4,PIAL_rdead,Pinus_sp_r1,Pinus_sp_r2,Pinus_sp_r3,Pinus_sp_r4,Pinus_sprdead,PICO_R1,PICO_R2,PICO_R3,PICO_R4,PICO_R5,PICO_RD
MT,PSME,M,2,C,PSME-M-2C,48.61485,113.85076,1489,24.7,230,35,2.1,10,0,0,0,12,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,120,120,10,130,20,20,0,20,140,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,66.4,139,-8.7,12,17.724,3,0.5,641,642,0,0,0,0,0,NA,0,0,0,3,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,2,N,PSME-M-2N,48.615,113.8511,1486,40.1,215,36.2,2.3,10,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,40,100,80,120,0,0,0,0,40,60,20,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,0,49.5,134,-13.5,17,25.075,2,1,639,640,0,0,0,0,0,NA,1,7,2,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,0,3,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,3,C,PSME-M-3C,48.61515,113.85157,1481,54.4,220,36,2.3,10,0,0,1,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,140,140,10,150,10,10,10,20,150,0,20,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,8,8,1,1,54.6,96.6,-11.8,13,14.092,3,0,645,646,0,0,0,0,0,NA,0,0,2,4,0,"3,",0,0,0,0,NA,0,0,0,1,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,3,N,PSME-M-3N,48.61526,113.85166,1482,60.4,220,40,2,10,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,80,80,10,90,10,10,10,20,90,0,20,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,72.5,138,-9.9,14,20.706,1,1,643,644,0,0,0,0,0,NA,2,3,2,0,0,"4,",0,0,0,0,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,4,C,PSME-M-4C,48.61536,113.85269,1447,24.7,260,34.2,2.3,10,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,50,10,50,40,40,0,40,80,10,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,2,2,69.9,118,-1.8,16,19.168,4,0.5,649,650,0,0,0,0,0,NA,6,5,3,2,0,NA,0,0,0,0,NA,0,2,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,4,N,PSME-M-4N,48.61556,113.85275,1447,54,255,29.9,1.9,10,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,40,10,50,20,20,0,20,60,0,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,1,27.2,62.6,-13.2,20,15.16,0,0.6,647,648,0,0,0,0,0,NA,5,12,3,4,0,"2,",0,0,0,0,NA,1,0,1,1,NA,0,0,0,0,NA,0,0,0,2,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,5,C,PSME-M-5C,48.616,113.85265,1465,49.2,265,38.5,2,10,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,160,160,10,170,60,60,0,60,220,0,10,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,10,9,0,0,109,178,-6.4,15,27.66,5,0.5,653,654,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,5,N,PSME-M-5N,48.6161,113.85259,1465,54.9,270,37.5,1.6,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,150,150,0,150,50,50,0,50,200,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1,0,100,221,-11.6,10,23.26,2,1,651,652,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,6,C,PSME-M-6C,48.61664,113.85262,1449,53.3,290,34.5,2.2,10,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,140,140,0,140,110,110,0,110,250,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,16,16,9,9,7,7,59.5,115,-5.6,13,15.678,7,0.25,655,656,0,0,0,0,0,NA,2,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,10,3,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,6,N,PSME-M-6N,48.6166,113.85273,1449,55.6,295,33.5,2.3,10,0,0,0,17,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,170,170,20,190,40,40,0,40,210,0,20,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,5,3,1,1,59,141,0.2,16,22.528,2,1,657,658,0,0,0,0,0,NA,0,0,0,0,0,"4,",0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,2,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,7,C,PSME-M-7C,48.61694,113.85309,1419,52.8,305,31.9,1.8,10,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,40,40,0,40,110,110,0,110,150,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,7,7,3,3,4,4,89.8,149,-3.8,13,19.864,3,0.9,659,660,0,0,0,0,0,NA,5,9,5,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,1,1,0,NA,0,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,7,N,PSME-M-7N,48.61699,113.85306,1422,59.2,280,30.3,2,10,0,0,1,9,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,90,90,0,90,40,40,10,50,130,0,10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,1,1,93.1,165,2.4,12,19.512,2,1,661,662,0,0,0,0,0,NA,15,3,0,0,0,NA,0,0,0,0,NA,2,6,0,1,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,8,C,PSME-M-8C,48.61678,113.85383,1416,47,280,39,1.8,10,0,0,0,9,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,90,90,0,90,50,50,10,60,140,0,10,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,4,4,1,1,68.6,132,-0.9,17,22.593,4,1,663,664,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,8,N,PSME-M-8N,48.61667,113.85369,1422,51.6,285,41.6,2.1,10,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,30,0,30,70,70,0,70,100,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,3,1,1,3,2,88.6,188,-6.8,12,23.376,1,1,665,666,0,0,0,0,0,NA,1,1,1,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,1,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,9,C,PSME-M-9C,48.61612,113.85356,1432,39.3,275,40,2.3,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,100,100,0,100,40,40,0,40,140,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,1,1,82.9,222,-10.1,13,30.173,5,0.8,669,670,0,0,0,0,0,NA,1,0,0,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,9,N,PSME-M-9N,48.61631,113.85376,1432,49.5,225,39.5,2,10,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,60,60,0,60,20,20,10,30,80,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,46.3,156,-8.1,14,22.974,1,1,667,668,0,0,0,0,0,NA,0,0,3,5,0,NA,0,0,0,0,NA,0,0,0,1,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,10,C,PSME-M-10C,48.61554,113.85356,1439,39.8,260,38.3,2.7,10,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,140,140,10,150,50,50,0,50,190,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,64.6,150,-11.4,16,25.824,4,0.5,671,672,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,10,N,PSME-M-10N,48.61557,113.85373,1437,39.9,250,38.9,2.4,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,130,130,0,130,60,60,0,60,190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,55.3,145,-7,15,22.8,2,1,673,674,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,11,C,PSME-M-11C,48.61473,113.8536,1427,42.1,250,33,1.7,10,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,110,110,0,110,90,90,0,90,200,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,8,4,4,4,4,93.1,184,-1.2,14,25.928,4,1,675,676,0,0,0,0,0,NA,6,1,0,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,11,N,PSME-M-11N,48.61474,113.85351,1426,42.1,250,34,2.5,10,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,80,80,0,80,90,90,0,90,170,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,2,2,80.1,178,-6.3,12,22.116,1,0.75,677,678,0,0,0,0,0,NA,7,6,0,1,1,"1,",0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,12,C,PSME-M-12C,48.61414,113.85316,1411,44.5,215,34,2.2,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,80,80,0,80,20,20,0,20,100,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,1,1,39.2,113,-12.9,15,18.885,4,0.5,681,682,0,0,0,0,0,NA,0,1,1,4,0,NA,0,0,0,0,NA,0,0,0,1,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,12,N,PSME-M-12N,48.61429,113.8532,1411,36.8,24.5,33,2.1,10,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,30,10,40,60,60,0,60,90,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,73.2,174,-0.1,11,19.151,0,1,679,680,0,0,0,0,0,NA,1,4,3,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,13,C,PSME-M-13C,48.6143,113.85265,1427,38.4,225,33.6,1.6,10,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,120,120,0,120,50,50,0,50,170,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,6,1,1,77.2,164,-16,13,23.4,4,0.5,685,686,0,0,0,0,0,NA,0,0,1,3,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,PSME,M,13,N,PSME-M-13N,48.61436,113.85262,1428,39.2,225,30.5,1.5,10,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,60,60,0,60,50,50,0,50,110,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,1,1,65.4,149,-6.9,14,21.826,2,0.75,683,684,0,0,0,0,0,NA,4,2,0,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
MT,TSHE,H,1,C,TSHE-H-01C,48.61291,113.85558,1276,25.8,235,35.9,1.7,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,10,30,40,60,60,0,60,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,63.1,164,-13.1,13,23.023,4,0.8,621,622,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,TSHE,H,1,N,TSHE-H-01N,48.61303,113.85564,1276,25,235,36.5,1.3,10,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,150,40,40,0,40,110,110,0,110,150,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,1,0,3,4,5.2,149,-3.4,15,22.86,2,0.9,619,620,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,TSHE,H,2,C,TSHE-H-02C,48.61238,113.85493,1299,24.8,215,32,0.8,10,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,210,90,90,0,90,120,120,0,120,210,0,0,0,0,3,0,0,0,2,0,1,0,0,0,6,0,0,0,1,1,0,0,0,0,14,13,6,0,8,13,2.8,145,-0.3,17,24.701,5,0.8,625,626,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,TSHE,H,2,N,TSHE-H-02N,48.6121,113.85477,1297,22.4,225,35.5,1,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,100,0,100,20,30,10,30,120,10,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,1,3,0.5,119,-7.5,17,21.505,2,0.9,623,624,0,0,0,0,0,NA,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
MT,TSHE,H,3,C,TSHE-H-03C,48.61185,113.85517,1278,26.5,225,27.8,1.4,10,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,20,20,0,20,80,80,10,90,100,0,10,0,0,0,0,0,0,5,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,14,13,8,0,6,13,3.9,118,-4.2,11,13.442,4,1,627,628,0,0,0,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
MT,TSHE,H,3,N,TSHE-H-03N,48.61188,113.85547,1271,30.2,230,27.8,1.8,10,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,20,0,20,60,70,10,70,80,10,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,2,3,3.5,95.6,-10,10,10.56,1,0.25,629,630,0,0,0,0,0,NA,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,NA
MT,TSHE,H,4,C,TSHE-H-04C,48.61488,113.85588,1343,50.7,255,29.7,0.7,10,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,90,100,10,100,90,10,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,6,0,0,6,6,1.8,117,-6.5,15,18.525,3,0.6,687,688,0,0,0,0,0,NA,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,TSHE,H,4,N,TSHE-H-04N,48.61481,113.8561,1337,43.4,270,35,1.6,10,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,30,30,0,30,50,50,10,60,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,14.6,119,-8.6,16,20.416,2,0.8,689,690,0,0,0,0,0,NA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,TSHE,H,5,C,TSHE-H-05C,48.61552,113.85622,1328,56.8,260,23.1,0.9,10,0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180,20,20,0,20,150,150,10,160,170,0,10,0,0,9,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,14,14,3,0,11,14,0.7,108,-9.7,14,16.478,6,0.2,693,694,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,TSHE,H,5,N,TSHE-H-05N,48.6157,113.85623,1330,50.2,255,23.2,1,10,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,10,10,0,10,110,110,0,110,120,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,4.2,95.5,-12.2,13,14.001,2,0.25,691,692,0,0,0,0,0,NA,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,TSHE,H,6,C,TSHE-H-06C,48.61678,113.85628,1319,41.3,290,31.3,1.5,10,0,0,0,6,0,2,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,30,30,0,30,100,100,20,120,130,0,20,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,7,7,3,0,4,7,11.7,117,-10.7,14,17.878,6,0.5,705,706,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MT,TSHE,H,6,N,TSHE-H-06N,48.61674,113.85635,1318,37.4,260,30.5,1.4,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,30,30,0,30,70,80,10,80,100,10,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,38.5,139,-4.8,12,17.256,1,0.8,703,704,0,0,0,0,0,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
